Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.15333245694637299,0.15333245694637299,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.05314496532082558,0.05314496532082558,0.0,0.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.1525122970342636,0.1525122970342636,0.0,5.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.1688903123140335,0.1688903123140335,0.0,4.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.13616563379764557,0.13616563379764557,0.0,2.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.15235349535942078,0.15235349535942078,0.0,6.0
To what extent did the music make you feel ,HAPPY,1.0,'1',0.15290631353855133,0.15290631353855133,0.0,11.0
To what extent did the music make you feel ,EXCITED,1.0,'1',0.1697300374507904,0.1697300374507904,0.0,7.0
To what extent did the music make you feel ,ALERT,1.0,'1',0.15253733098506927,0.15253733098506927,0.0,10.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',0.1528329700231552,0.1528329700231552,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'1',0.13636861741542816,0.13636861741542816,0.0,3.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.16713117063045502,0.16713117063045502,0.0,9.0

extraInfo
participant,999
session,001
date,2019_Oct_23_1458
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.931111349042
