Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.5673363208770752,1.5673363208770752,0.0,7.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',2.5358362197875977,2.5358362197875977,0.0,5.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.7339239120483398,1.7339239120483398,0.0,4.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.817334532737732,1.817334532737732,0.0,10.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.1681348085403442,1.1681348085403442,0.0,6.0
To what extent did the music make you feel ,GUILTY,1.0,'1',2.3521440029144287,2.3521440029144287,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'4',0.6015825271606445,0.6015825271606445,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.9836061000823975,1.9836061000823975,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'4',2.6194698810577393,2.6194698810577393,0.0,11.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',4.666252136230469,4.666252136230469,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'2',2.4368367195129395,2.4368367195129395,0.0,2.0
To what extent did the music make you feel ,SCARED,1.0,'2',1.700146198272705,1.700146198272705,0.0,3.0

extraInfo
participant,013
session,001
date,2019_May_09_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.99650916357739
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.3679119348526,1.3679119348526,0.0,3.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',1.785961389541626,1.785961389541626,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.6524475812911987,1.6524475812911987,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.9684962630271912,0.9684962630271912,0.0,4.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.3860255479812622,1.3860255479812622,0.0,11.0
To what extent did the music make you feel ,GUILTY,1.0,'1',3.218404769897461,3.218404769897461,0.0,5.0
To what extent did the music make you feel ,HAPPY,1.0,'5',2.28438663482666,2.28438663482666,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'5',2.2511487007141113,2.2511487007141113,0.0,1.0
To what extent did the music make you feel ,ALERT,1.0,'4',1.6996667385101318,1.6996667385101318,0.0,7.0
To what extent did the music make you feel ,ACTIVE,1.0,'5',1.2685128450393677,1.2685128450393677,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'3',1.4516724348068237,1.4516724348068237,0.0,9.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.635786533355713,1.635786533355713,0.0,8.0

extraInfo
participant,013
session,001
date,2019_May_09_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.99650916357739
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',4.169118881225586,4.169118881225586,0.0,7.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',3.4835760593414307,3.4835760593414307,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.0681761503219604,1.0681761503219604,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.9502062797546387,1.9502062797546387,0.0,10.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.6349749565124512,1.6349749565124512,0.0,5.0
To what extent did the music make you feel ,GUILTY,1.0,'1',2.4182558059692383,2.4182558059692383,0.0,4.0
To what extent did the music make you feel ,HAPPY,1.0,'3',4.135165691375732,4.135165691375732,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'2',2.5010766983032227,2.5010766983032227,0.0,11.0
To what extent did the music make you feel ,ALERT,1.0,'1',1.801458716392517,1.801458716392517,0.0,8.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',2.2843017578125,2.2843017578125,0.0,0.0
To what extent did the music make you feel ,TENDER,1.0,'3',1.1015912294387817,1.1015912294387817,0.0,3.0
To what extent did the music make you feel ,SCARED,1.0,'2',2.6355655193328857,2.6355655193328857,0.0,1.0

extraInfo
participant,013
session,001
date,2019_May_09_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.99650916357739
