Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.2033621072769165,1.2033621072769165,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.2843315601348877,1.2843315601348877,0.0,4.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.303492546081543,1.303492546081543,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.3929499387741089,1.3929499387741089,0.0,10.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.0453505516052246,1.0453505516052246,0.0,1.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.320336103439331,1.320336103439331,0.0,6.0
To what extent did the music make you feel ,HAPPY,1.0,'5',1.687369465827942,1.687369465827942,0.0,0.0
To what extent did the music make you feel ,EXCITED,1.0,'5',1.4198073148727417,1.4198073148727417,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'5',1.3521971702575684,1.3521971702575684,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'5',1.5533123016357422,1.5533123016357422,0.0,11.0
To what extent did the music make you feel ,TENDER,1.0,'1',3.2340080738067627,3.2340080738067627,0.0,5.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.2936532497406006,1.2936532497406006,0.0,7.0

extraInfo
participant,081
session,001
date,2019_Aug_27_1507
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.91336837954141
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'4',3.351313591003418,3.351313591003418,0.0,2.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',2.0189294815063477,2.0189294815063477,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',2.554272413253784,2.554272413253784,0.0,4.0
