Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',4.751112461090088,4.751112461090088,0.0,4.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',3.50008225440979,3.50008225440979,0.0,0.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.1776812076568604,1.1776812076568604,0.0,3.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.8750529885292053,0.8750529885292053,0.0,6.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',4.152187824249268,4.152187824249268,0.0,9.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.3364721536636353,1.3364721536636353,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'1',4.3578572273254395,4.3578572273254395,0.0,11.0
To what extent did the music make you feel ,EXCITED,1.0,'1',2.368335485458374,2.368335485458374,0.0,1.0
To what extent did the music make you feel ,ALERT,1.0,'1',3.253926992416382,3.253926992416382,0.0,2.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',0.8645464181900024,0.8645464181900024,0.0,10.0
To what extent did the music make you feel ,TENDER,1.0,'3',9.267753601074219,9.267753601074219,0.0,7.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.285057544708252,1.285057544708252,0.0,5.0

extraInfo
participant,120
session,001
date,2019_Oct_23_1524
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.60538586640935
