Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',2.3187789916992188,2.3187789916992188,0.0,5.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',4.299653053283691,4.299653053283691,0.0,4.0
To what extent did the music make you feel ,ANGRY,1.0,'1',2.135544538497925,2.135544538497925,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',5.400848388671875,5.400848388671875,0.0,7.0
To what extent did the music make you feel ,ASHAMED,1.0,'2',2.285982370376587,2.285982370376587,0.0,9.0
To what extent did the music make you feel ,GUILTY,1.0,'2',1.435447335243225,1.435447335243225,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'1',4.052002906799316,4.052002906799316,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'3',4.0028181076049805,4.0028181076049805,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'3',4.552644729614258,4.552644729614258,0.0,11.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',4.958422660827637,4.958422660827637,0.0,0.0
To what extent did the music make you feel ,TENDER,1.0,'1',2.3018975257873535,2.3018975257873535,0.0,6.0
To what extent did the music make you feel ,SCARED,1.0,'2',4.784888744354248,4.784888744354248,0.0,1.0

extraInfo
participant,118
session,001
date,2019_Sep_26_1458
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.248303622882815
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.6353622674942017,1.6353622674942017,0.0,7.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',2.219205379486084,2.219205379486084,0.0,5.0
To what extent did the music make you feel ,ANGRY,1.0,'1',5.135375022888184,5.135375022888184,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',2.119997501373291,2.119997501373291,0.0,10.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.6178113222122192,1.6178113222122192,0.0,11.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.719117283821106,1.719117283821106,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'4',2.9682633876800537,2.9682633876800537,0.0,3.0
To what extent did the music make you feel ,EXCITED,1.0,'4',3.185582160949707,3.185582160949707,0.0,9.0
To what extent did the music make you feel ,ALERT,1.0,'4',3.3688712120056152,3.3688712120056152,0.0,4.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',2.0005342960357666,2.0005342960357666,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'2',2.6169657707214355,2.6169657707214355,0.0,6.0
To what extent did the music make you feel ,SCARED,1.0,'2',2.249938488006592,2.249938488006592,0.0,1.0

extraInfo
participant,118
session,001
date,2019_Sep_26_1458
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.248303622882815
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',3.219254732131958,3.219254732131958,0.0,10.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',2.6022143363952637,2.6022143363952637,0.0,2.0
To what extent did the music make you feel ,ANGRY,1.0,'2',2.4908111095428467,2.4908111095428467,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.6698442697525024,1.6698442697525024,0.0,8.0
To what extent did the music make you feel ,ASHAMED,1.0,'3',2.4860846996307373,2.4860846996307373,0.0,1.0
To what extent did the music make you feel ,GUILTY,1.0,'4',2.867426872253418,2.867426872253418,0.0,5.0
To what extent did the music make you feel ,HAPPY,1.0,'2',2.502263307571411,2.502263307571411,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'2',2.2352592945098877,2.2352592945098877,0.0,7.0
To what extent did the music make you feel ,ALERT,1.0,'4',1.7185903787612915,1.7185903787612915,0.0,11.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',1.8175795078277588,1.8175795078277588,0.0,3.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.5357083082199097,1.5357083082199097,0.0,4.0
To what extent did the music make you feel ,SCARED,1.0,'3',1.3360010385513306,1.3360010385513306,0.0,6.0

extraInfo
participant,118
session,001
date,2019_Sep_26_1458
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.248303622882815
