Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.7525004744529724,0.7525004744529724,0.0,2.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.9687384963035583,0.9687384963035583,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',2.42004132270813,2.42004132270813,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',3.0168728828430176,3.0168728828430176,0.0,11.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.6523563861846924,0.6523563861846924,0.0,3.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.6357700228691101,0.6357700228691101,0.0,1.0
To what extent did the music make you feel ,HAPPY,1.0,'4',2.385773181915283,2.385773181915283,0.0,4.0
To what extent did the music make you feel ,EXCITED,1.0,'2',2.352539539337158,2.352539539337158,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'2',1.7352620363235474,1.7352620363235474,0.0,5.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.6356737613677979,1.6356737613677979,0.0,9.0
To what extent did the music make you feel ,TENDER,1.0,'2',0.8023909330368042,0.8023909330368042,0.0,10.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.8201119303703308,0.8201119303703308,0.0,7.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.735572338104248,1.735572338104248,0.0,2.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',1.667952537536621,1.667952537536621,0.0,8.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.766852855682373,1.766852855682373,0.0,7.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',2.059415817260742,2.059415817260742,0.0,6.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.2190661430358887,1.2190661430358887,0.0,4.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.1122318506240845,1.1122318506240845,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'1',1.6850299835205078,1.6850299835205078,0.0,1.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.6693172454833984,1.6693172454833984,0.0,5.0
To what extent did the music make you feel ,ALERT,1.0,'4',2.1504387855529785,2.1504387855529785,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',2.4517695903778076,2.4517695903778076,0.0,3.0
To what extent did the music make you feel ,TENDER,1.0,'1',1.0534298419952393,1.0534298419952393,0.0,10.0
To what extent did the music make you feel ,SCARED,1.0,'2',3.7523105144500732,3.7523105144500732,0.0,11.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.9033471345901489,0.9033471345901489,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.1493911743164062,1.1493911743164062,0.0,9.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.3027375936508179,1.3027375936508179,0.0,8.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.8865378499031067,0.8865378499031067,0.0,11.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.4356268644332886,1.4356268644332886,0.0,0.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.6706860661506653,0.6706860661506653,0.0,10.0
To what extent did the music make you feel ,HAPPY,1.0,'4',0.6851307153701782,0.6851307153701782,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'4',2.085902214050293,2.085902214050293,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'4',5.002471923828125,5.002471923828125,0.0,2.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',0.6346937417984009,0.6346937417984009,0.0,4.0
To what extent did the music make you feel ,TENDER,1.0,'1',0.06894286721944809,0.06894286721944809,0.0,1.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.8695678114891052,0.8695678114891052,0.0,7.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.019853115081787,1.019853115081787,0.0,4.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',1.4147533178329468,1.4147533178329468,0.0,0.0
To what extent did the music make you feel ,ANGRY,1.0,'2',2.95158052444458,2.95158052444458,0.0,10.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.8482099175453186,0.8482099175453186,0.0,5.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.9695290923118591,0.9695290923118591,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.6697100400924683,0.6697100400924683,0.0,9.0
To what extent did the music make you feel ,HAPPY,1.0,'1',1.2329270839691162,1.2329270839691162,0.0,8.0
To what extent did the music make you feel ,EXCITED,1.0,'3',2.0691492557525635,2.0691492557525635,0.0,11.0
To what extent did the music make you feel ,ALERT,1.0,'4',1.4340225458145142,1.4340225458145142,0.0,6.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',1.635737419128418,1.635737419128418,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'1',0.985897958278656,0.985897958278656,0.0,1.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.5529109239578247,1.5529109239578247,0.0,3.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.8012610673904419,0.8012610673904419,0.0,1.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.9184716939926147,0.9184716939926147,0.0,4.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.7703045010566711,0.7703045010566711,0.0,3.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.7534182071685791,0.7534182071685791,0.0,5.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.4685139656066895,1.4685139656066895,0.0,11.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.1361809968948364,1.1361809968948364,0.0,6.0
To what extent did the music make you feel ,HAPPY,1.0,'4',1.7897683382034302,1.7897683382034302,0.0,0.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.0691792964935303,1.0691792964935303,0.0,10.0
To what extent did the music make you feel ,ALERT,1.0,'4',0.9676915407180786,0.9676915407180786,0.0,8.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',0.8519348502159119,0.8519348502159119,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'2',4.017688751220703,4.017688751220703,0.0,9.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.0864837169647217,1.0864837169647217,0.0,7.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.6183674335479736,0.6183674335479736,0.0,5.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.7839066386222839,0.7839066386222839,0.0,9.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.8191835880279541,0.8191835880279541,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.900778591632843,0.900778591632843,0.0,6.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.7521163821220398,0.7521163821220398,0.0,10.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.3863632678985596,1.3863632678985596,0.0,3.0
To what extent did the music make you feel ,HAPPY,1.0,'4',2.0355093479156494,2.0355093479156494,0.0,2.0
To what extent did the music make you feel ,EXCITED,1.0,'3',1.6027510166168213,1.6027510166168213,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'2',1.168997883796692,1.168997883796692,0.0,7.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.2667964696884155,1.2667964696884155,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'4',2.4024264812469482,2.4024264812469482,0.0,11.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.6014454364776611,1.6014454364776611,0.0,4.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',4.885340213775635,4.885340213775635,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.8360880613327026,0.8360880613327026,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.6189289689064026,0.6189289689064026,0.0,10.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.7212602496147156,0.7212602496147156,0.0,11.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.8028040528297424,0.8028040528297424,0.0,3.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.7756943106651306,0.7756943106651306,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'4',1.1667330265045166,1.1667330265045166,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'2',2.386235237121582,2.386235237121582,0.0,9.0
To what extent did the music make you feel ,ALERT,1.0,'2',0.9855611324310303,0.9855611324310303,0.0,1.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.2327271699905396,1.2327271699905396,0.0,4.0
To what extent did the music make you feel ,TENDER,1.0,'4',1.1525896787643433,1.1525896787643433,0.0,2.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.8352969884872437,0.8352969884872437,0.0,7.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.7857455015182495,0.7857455015182495,0.0,5.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.6858416795730591,0.6858416795730591,0.0,7.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.583910346031189,0.583910346031189,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.8859401941299438,0.8859401941299438,0.0,8.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.6840905547142029,0.6840905547142029,0.0,4.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.8834127187728882,0.8834127187728882,0.0,9.0
To what extent did the music make you feel ,HAPPY,1.0,'3',2.002436637878418,2.002436637878418,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.318726658821106,1.318726658821106,0.0,0.0
To what extent did the music make you feel ,ALERT,1.0,'1',1.0690885782241821,1.0690885782241821,0.0,1.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',1.7187504768371582,1.7187504768371582,0.0,6.0
To what extent did the music make you feel ,TENDER,1.0,'4',2.819162607192993,2.819162607192993,0.0,11.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.6859225034713745,0.6859225034713745,0.0,3.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',2.185696601867676,2.185696601867676,0.0,4.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.3028258085250854,1.3028258085250854,0.0,1.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.0198661088943481,1.0198661088943481,0.0,5.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.1183968782424927,1.1183968782424927,0.0,7.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.7172013521194458,0.7172013521194458,0.0,6.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.7950279712677002,0.7950279712677002,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'1',1.8527342081069946,1.8527342081069946,0.0,2.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.0676738023757935,1.0676738023757935,0.0,10.0
To what extent did the music make you feel ,ALERT,1.0,'2',1.4182685613632202,1.4182685613632202,0.0,11.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',1.6851859092712402,1.6851859092712402,0.0,9.0
To what extent did the music make you feel ,TENDER,1.0,'2',3.4687037467956543,3.4687037467956543,0.0,8.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.6193804740905762,1.6193804740905762,0.0,3.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.4026103019714355,1.4026103019714355,0.0,2.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'4',1.352159023284912,1.352159023284912,0.0,9.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.2859477996826172,1.2859477996826172,0.0,11.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.9862142205238342,0.9862142205238342,0.0,7.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.0022855997085571,1.0022855997085571,0.0,1.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.852833092212677,0.852833092212677,0.0,6.0
To what extent did the music make you feel ,HAPPY,1.0,'1',1.1385324001312256,1.1385324001312256,0.0,0.0
To what extent did the music make you feel ,EXCITED,1.0,'2',1.6690312623977661,1.6690312623977661,0.0,5.0
To what extent did the music make you feel ,ALERT,1.0,'5',1.9851120710372925,1.9851120710372925,0.0,8.0
To what extent did the music make you feel ,ACTIVE,1.0,'5',1.8528995513916016,1.8528995513916016,0.0,3.0
To what extent did the music make you feel ,TENDER,1.0,'1',0.9532451033592224,0.9532451033592224,0.0,10.0
To what extent did the music make you feel ,SCARED,1.0,'2',3.2337541580200195,3.2337541580200195,0.0,4.0

extraInfo
participant,112
session,001
date,2019_Sep_11_1118
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68091847609726
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',1.1172956228256226,1.1172956228256226,0.0,2.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.7537750005722046,0.7537750005722046,0.0,7.0
To what extent did the music make you feel ,ANGRY,1.0,'1',2.8028573989868164,2.8028573989868164,0.0,11.0
