Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',4.282564640045166,4.282564640045166,0.0,0.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',2.0012083053588867,2.0012083053588867,0.0,9.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.7500529289245605,1.7500529289245605,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',2.051196575164795,2.051196575164795,0.0,1.0
To what extent did the music make you feel ,ASHAMED,1.0,'2',2.5674080848693848,2.5674080848693848,0.0,5.0
To what extent did the music make you feel ,GUILTY,1.0,'2',2.4020678997039795,2.4020678997039795,0.0,3.0
To what extent did the music make you feel ,HAPPY,1.0,'5',2.3844542503356934,2.3844542503356934,0.0,7.0
To what extent did the music make you feel ,EXCITED,1.0,'3',2.7847256660461426,2.7847256660461426,0.0,4.0
To what extent did the music make you feel ,ALERT,1.0,'4',3.6166446208953857,3.6166446208953857,0.0,6.0
To what extent did the music make you feel ,ACTIVE,1.0,'5',2.4184658527374268,2.4184658527374268,0.0,8.0
To what extent did the music make you feel ,TENDER,1.0,'5',2.369136333465576,2.369136333465576,0.0,10.0
To what extent did the music make you feel ,SCARED,1.0,'1',2.2019593715667725,2.2019593715667725,0.0,11.0

extraInfo
participant,004
session,001
date,2019_May_07_1301
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.903228730235696
