Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.8517752885818481,1.8517752885818481,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.8674150705337524,1.8674150705337524,0.0,1.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.9676775932312012,1.9676775932312012,0.0,6.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',2.1644742488861084,2.1644742488861084,0.0,4.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',2.917374849319458,2.917374849319458,0.0,11.0
To what extent did the music make you feel ,GUILTY,1.0,'1',4.186140060424805,4.186140060424805,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'2',3.085371255874634,3.085371255874634,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'2',1.3698463439941406,1.3698463439941406,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'3',1.835564374923706,1.835564374923706,0.0,7.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',2.2181661128997803,2.2181661128997803,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'1',1.0019614696502686,1.0019614696502686,0.0,9.0
To what extent did the music make you feel ,SCARED,1.0,'2',2.3852102756500244,2.3852102756500244,0.0,5.0

extraInfo
participant,030
session,001
date,2019_May_14_1410
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.82184086699928
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',1.5702736377716064,1.5702736377716064,0.0,4.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',3.034904956817627,3.034904956817627,0.0,0.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.6207170486450195,1.6207170486450195,0.0,10.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',2.0053529739379883,2.0053529739379883,0.0,3.0
