Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',1.866981863975525,1.866981863975525,0.0,9.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.2355775833129883,1.2355775833129883,0.0,1.0
To what extent did the music make you feel ,ANGRY,1.0,'1',2.0353870391845703,2.0353870391845703,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.1523966789245605,1.1523966789245605,0.0,5.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.9013857841491699,0.9013857841491699,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.9187739491462708,0.9187739491462708,0.0,2.0
To what extent did the music make you feel ,HAPPY,1.0,'5',1.4011718034744263,1.4011718034744263,0.0,11.0
To what extent did the music make you feel ,EXCITED,1.0,'4',2.0016422271728516,2.0016422271728516,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'3',1.366617202758789,1.366617202758789,0.0,10.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.836379051208496,1.836379051208496,0.0,6.0
To what extent did the music make you feel ,TENDER,1.0,'5',2.0687832832336426,2.0687832832336426,0.0,4.0
To what extent did the music make you feel ,SCARED,1.0,'1',2.4182639122009277,2.4182639122009277,0.0,8.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',3.8167366981506348,3.8167366981506348,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',1.7682766914367676,1.7682766914367676,0.0,3.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.884985625743866,0.884985625743866,0.0,11.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.9519307017326355,0.9519307017326355,0.0,2.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.6352246403694153,0.6352246403694153,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.1018857955932617,1.1018857955932617,0.0,10.0
To what extent did the music make you feel ,HAPPY,1.0,'2',2.6851582527160645,2.6851582527160645,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.4850133657455444,1.4850133657455444,0.0,1.0
To what extent did the music make you feel ,ALERT,1.0,'3',2.0518057346343994,2.0518057346343994,0.0,8.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',1.634481430053711,1.634481430053711,0.0,5.0
To what extent did the music make you feel ,TENDER,1.0,'1',2.953012704849243,2.953012704849243,0.0,0.0
To what extent did the music make you feel ,SCARED,1.0,'2',1.8857334852218628,1.8857334852218628,0.0,4.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',1.3172837495803833,1.3172837495803833,0.0,1.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.217875361442566,1.217875361442566,0.0,10.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.6692255735397339,1.6692255735397339,0.0,11.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.001710057258606,1.001710057258606,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.6352386474609375,1.6352386474609375,0.0,0.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.0502822399139404,1.0502822399139404,0.0,7.0
To what extent did the music make you feel ,HAPPY,1.0,'3',1.301447868347168,1.301447868347168,0.0,8.0
To what extent did the music make you feel ,EXCITED,1.0,'2',2.5350258350372314,2.5350258350372314,0.0,2.0
To what extent did the music make you feel ,ALERT,1.0,'4',1.435301423072815,1.435301423072815,0.0,5.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',1.601855754852295,1.601855754852295,0.0,9.0
To what extent did the music make you feel ,TENDER,1.0,'5',1.7514820098876953,1.7514820098876953,0.0,6.0
To what extent did the music make you feel ,SCARED,1.0,'1',2.468205690383911,2.468205690383911,0.0,4.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.7513582110404968,0.7513582110404968,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',2.0195305347442627,2.0195305347442627,0.0,3.0
To what extent did the music make you feel ,ANGRY,1.0,'2',2.0857815742492676,2.0857815742492676,0.0,11.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'3',2.3421058654785156,2.3421058654785156,0.0,0.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.9856941103935242,0.9856941103935242,0.0,6.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.0853404998779297,1.0853404998779297,0.0,10.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.15152907371521,1.15152907371521,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'2',1.3347424268722534,1.3347424268722534,0.0,2.0
To what extent did the music make you feel ,ALERT,1.0,'3',1.353240966796875,1.353240966796875,0.0,5.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',1.0856622457504272,1.0856622457504272,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'1',0.7170684933662415,0.7170684933662415,0.0,4.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.7014786005020142,1.7014786005020142,0.0,7.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',2.3530986309051514,2.3530986309051514,0.0,4.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.2490272521972656,1.2490272521972656,0.0,2.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.239635705947876,1.239635705947876,0.0,5.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.9687835574150085,0.9687835574150085,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.986477792263031,0.986477792263031,0.0,6.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.0678215026855469,1.0678215026855469,0.0,1.0
To what extent did the music make you feel ,HAPPY,1.0,'5',1.086476445198059,1.086476445198059,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'3',1.4373650550842285,1.4373650550842285,0.0,7.0
To what extent did the music make you feel ,ALERT,1.0,'4',1.236497402191162,1.236497402191162,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',1.2201865911483765,1.2201865911483765,0.0,8.0
To what extent did the music make you feel ,TENDER,1.0,'4',2.291466474533081,2.291466474533081,0.0,0.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.2069668769836426,1.2069668769836426,0.0,11.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.1685514450073242,1.1685514450073242,0.0,9.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'4',1.3841731548309326,1.3841731548309326,0.0,2.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.485925316810608,1.485925316810608,0.0,10.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.3182271718978882,1.3182271718978882,0.0,8.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.0015158653259277,1.0015158653259277,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.9008393287658691,0.9008393287658691,0.0,4.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.4361966848373413,1.4361966848373413,0.0,3.0
To what extent did the music make you feel ,EXCITED,1.0,'3',2.5508267879486084,2.5508267879486084,0.0,1.0
To what extent did the music make you feel ,ALERT,1.0,'4',1.7688947916030884,1.7688947916030884,0.0,6.0
To what extent did the music make you feel ,ACTIVE,1.0,'5',1.6192371845245361,1.6192371845245361,0.0,0.0
To what extent did the music make you feel ,TENDER,1.0,'1',0.9849713444709778,0.9849713444709778,0.0,11.0
To what extent did the music make you feel ,SCARED,1.0,'4',1.7018581628799438,1.7018581628799438,0.0,5.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',1.7689208984375,1.7689208984375,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.3865208625793457,1.3865208625793457,0.0,10.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.9181489944458008,0.9181489944458008,0.0,8.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.6692876219749451,0.6692876219749451,0.0,1.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.4360871315002441,1.4360871315002441,0.0,0.0
To what extent did the music make you feel ,GUILTY,1.0,'2',1.6339354515075684,1.6339354515075684,0.0,11.0
To what extent did the music make you feel ,HAPPY,1.0,'3',1.7518032789230347,1.7518032789230347,0.0,4.0
To what extent did the music make you feel ,EXCITED,1.0,'1',3.318424701690674,3.318424701690674,0.0,5.0
To what extent did the music make you feel ,ALERT,1.0,'2',1.8360357284545898,1.8360357284545898,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.619180679321289,1.619180679321289,0.0,3.0
To what extent did the music make you feel ,TENDER,1.0,'4',1.4509553909301758,1.4509553909301758,0.0,7.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.3850460052490234,1.3850460052490234,0.0,2.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'5',1.1504508256912231,1.1504508256912231,0.0,7.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'5',1.3347830772399902,1.3347830772399902,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'2',1.6852293014526367,1.6852293014526367,0.0,5.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'3',2.1518547534942627,2.1518547534942627,0.0,4.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.267554759979248,1.267554759979248,0.0,9.0
To what extent did the music make you feel ,GUILTY,1.0,'3',1.285201072692871,1.285201072692871,0.0,2.0
To what extent did the music make you feel ,HAPPY,1.0,'2',2.702611207962036,2.702611207962036,0.0,1.0
To what extent did the music make you feel ,EXCITED,1.0,'1',2.1012518405914307,2.1012518405914307,0.0,0.0
To what extent did the music make you feel ,ALERT,1.0,'2',3.4021646976470947,3.4021646976470947,0.0,10.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.9849456548690796,1.9849456548690796,0.0,8.0
To what extent did the music make you feel ,TENDER,1.0,'4',1.502026915550232,1.502026915550232,0.0,3.0
To what extent did the music make you feel ,SCARED,1.0,'3',1.1849952936172485,1.1849952936172485,0.0,11.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',2.069481134414673,2.069481134414673,0.0,11.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',1.9190601110458374,1.9190601110458374,0.0,0.0
To what extent did the music make you feel ,ANGRY,1.0,'2',7.950719833374023,7.950719833374023,0.0,1.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'3',1.3365412950515747,1.3365412950515747,0.0,2.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.9857816696166992,0.9857816696166992,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',3.70143461227417,3.70143461227417,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.735819697380066,1.735819697380066,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.185564637184143,1.185564637184143,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'5',1.3006584644317627,1.3006584644317627,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',1.2689249515533447,1.2689249515533447,0.0,6.0
To what extent did the music make you feel ,TENDER,1.0,'1',1.1363857984542847,1.1363857984542847,0.0,10.0
To what extent did the music make you feel ,SCARED,1.0,'4',1.3184655904769897,1.3184655904769897,0.0,4.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',2.234834909439087,2.234834909439087,0.0,5.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',2.8687167167663574,2.8687167167663574,0.0,8.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.81929349899292,1.81929349899292,0.0,4.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'2',1.3351798057556152,1.3351798057556152,0.0,6.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.133896827697754,1.133896827697754,0.0,10.0
To what extent did the music make you feel ,GUILTY,1.0,'2',1.61716628074646,1.61716628074646,0.0,1.0
To what extent did the music make you feel ,HAPPY,1.0,'4',1.8690696954727173,1.8690696954727173,0.0,2.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.4683438539505005,1.4683438539505005,0.0,0.0
To what extent did the music make you feel ,ALERT,1.0,'5',2.6694979667663574,2.6694979667663574,0.0,9.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',1.4185311794281006,1.4185311794281006,0.0,7.0
To what extent did the music make you feel ,TENDER,1.0,'1',3.535032033920288,3.535032033920288,0.0,11.0
To what extent did the music make you feel ,SCARED,1.0,'2',1.235410213470459,1.235410213470459,0.0,3.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',1.4184376001358032,1.4184376001358032,0.0,5.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',2.1347596645355225,2.1347596645355225,0.0,0.0
To what extent did the music make you feel ,ANGRY,1.0,'1',2.766812801361084,2.766812801361084,0.0,6.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.2512829303741455,1.2512829303741455,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.9186758399009705,0.9186758399009705,0.0,11.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.8518474698066711,0.8518474698066711,0.0,1.0
To what extent did the music make you feel ,HAPPY,1.0,'3',2.1662449836730957,2.1662449836730957,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'2',1.3027899265289307,1.3027899265289307,0.0,2.0
To what extent did the music make you feel ,ALERT,1.0,'2',1.8847711086273193,1.8847711086273193,0.0,8.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.1665620803833008,1.1665620803833008,0.0,4.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.4351099729537964,1.4351099729537964,0.0,9.0
To what extent did the music make you feel ,SCARED,1.0,'2',1.0854196548461914,1.0854196548461914,0.0,7.0

extraInfo
participant,042
session,001
date,2019_May_17_1110
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.68346100778089
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.9850173592567444,0.9850173592567444,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',1.0857521295547485,1.0857521295547485,0.0,10.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.8675429224967957,0.8675429224967957,0.0,5.0
