Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.16869056224823,1.16869056224823,0.0,9.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.3191221952438354,1.3191221952438354,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',5.686381816864014,5.686381816864014,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.0191447734832764,1.0191447734832764,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.3019144535064697,1.3019144535064697,0.0,10.0
To what extent did the music make you feel ,GUILTY,1.0,'1',3.5859148502349854,3.5859148502349854,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'4',2.9435126781463623,2.9435126781463623,0.0,0.0
To what extent did the music make you feel ,EXCITED,1.0,'5',2.836315155029297,2.836315155029297,0.0,5.0
To what extent did the music make you feel ,ALERT,1.0,'3',10.352021217346191,10.352021217346191,0.0,7.0
To what extent did the music make you feel ,ACTIVE,1.0,'4',1.8025375604629517,1.8025375604629517,0.0,11.0
To what extent did the music make you feel ,TENDER,1.0,'1',6.068864345550537,6.068864345550537,0.0,4.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.8670628070831299,1.8670628070831299,0.0,1.0

extraInfo
participant,103
session,001
date,2019_Sep_04_1112
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.938545009363544
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',1.8871715068817139,1.8871715068817139,0.0,7.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',2.067460536956787,2.067460536956787,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'1',3.2692036628723145,3.2692036628723145,0.0,1.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'2',5.999022960662842,5.999022960662842,0.0,0.0
To what extent did the music make you feel ,ASHAMED,1.0,'2',2.519162178039551,2.519162178039551,0.0,9.0
To what extent did the music make you feel ,GUILTY,1.0,'3',2.5007975101470947,2.5007975101470947,0.0,8.0
To what extent did the music make you feel ,HAPPY,1.0,'1',2.2691168785095215,2.2691168785095215,0.0,4.0
To what extent did the music make you feel ,EXCITED,1.0,'1',4.00234842300415,4.00234842300415,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'1',4.301736354827881,4.301736354827881,0.0,10.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',5.279019355773926,5.279019355773926,0.0,5.0
To what extent did the music make you feel ,TENDER,1.0,'3',20.10099220275879,20.10099220275879,0.0,2.0
To what extent did the music make you feel ,SCARED,1.0,'1',5.200140953063965,5.200140953063965,0.0,11.0

extraInfo
participant,103
session,001
date,2019_Sep_04_1112
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.938545009363544
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',3.5357983112335205,3.5357983112335205,0.0,10.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'4',2.0842764377593994,2.0842764377593994,0.0,6.0
To what extent did the music make you feel ,ANGRY,1.0,'3',3.9046123027801514,3.9046123027801514,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',3.122035026550293,3.122035026550293,0.0,1.0
To what extent did the music make you feel ,ASHAMED,1.0,'2',2.5843310356140137,2.5843310356140137,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',2.352339267730713,2.352339267730713,0.0,3.0
To what extent did the music make you feel ,HAPPY,1.0,'1',1.0862112045288086,1.0862112045288086,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.7524373531341553,1.7524373531341553,0.0,11.0
To what extent did the music make you feel ,ALERT,1.0,'3',3.1539762020111084,3.1539762020111084,0.0,4.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',3.1858770847320557,3.1858770847320557,0.0,8.0
To what extent did the music make you feel ,TENDER,1.0,'1',3.71618914604187,3.71618914604187,0.0,2.0
To what extent did the music make you feel ,SCARED,1.0,'4',5.985273361206055,5.985273361206055,0.0,5.0

extraInfo
participant,103
session,001
date,2019_Sep_04_1112
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.938545009363544
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',3.3697826862335205,3.3697826862335205,0.0,10.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',3.500983238220215,3.500983238220215,0.0,4.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.45267915725708,1.45267915725708,0.0,8.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',3.7203447818756104,3.7203447818756104,0.0,5.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.1854047775268555,1.1854047775268555,0.0,3.0
To what extent did the music make you feel ,GUILTY,1.0,'1',7.002441883087158,7.002441883087158,0.0,6.0
To what extent did the music make you feel ,HAPPY,1.0,'4',1.819792628288269,1.819792628288269,0.0,7.0
To what extent did the music make you feel ,EXCITED,1.0,'4',1.7706276178359985,1.7706276178359985,0.0,11.0
To what extent did the music make you feel ,ALERT,1.0,'2',3.9671037197113037,3.9671037197113037,0.0,1.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',1.6199748516082764,1.6199748516082764,0.0,9.0
To what extent did the music make you feel ,TENDER,1.0,'2',2.8356049060821533,2.8356049060821533,0.0,2.0
To what extent did the music make you feel ,SCARED,1.0,'1',3.8932411670684814,3.8932411670684814,0.0,0.0

extraInfo
participant,103
session,001
date,2019_Sep_04_1112
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.938545009363544
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'4',2.086019277572632,2.086019277572632,0.0,8.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'2',5.202620029449463,5.202620029449463,0.0,11.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.553611397743225,1.553611397743225,0.0,4.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'5',3.3840668201446533,3.3840668201446533,0.0,0.0
To what extent did the music make you feel ,ASHAMED,1.0,'3',2.2677981853485107,2.2677981853485107,0.0,3.0
To what extent did the music make you feel ,GUILTY,1.0,'5',1.5693382024765015,1.5693382024765015,0.0,7.0
To what extent did the music make you feel ,HAPPY,1.0,'1',2.4526851177215576,2.4526851177215576,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.252252459526062,1.252252459526062,0.0,6.0
To what extent did the music make you feel ,ALERT,1.0,'1',1.9695738554000854,1.9695738554000854,0.0,10.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',1.5189930200576782,1.5189930200576782,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'4',1.8028931617736816,1.8028931617736816,0.0,9.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.9190545082092285,1.9190545082092285,0.0,2.0

extraInfo
participant,103
session,001
date,2019_Sep_04_1112
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.938545009363544
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'3',2.8187434673309326,2.8187434673309326,0.0,5.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.5860342979431152,1.5860342979431152,0.0,2.0
To what extent did the music make you feel ,ANGRY,1.0,'1',3.576228618621826,3.576228618621826,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'2',1.8168611526489258,1.8168611526489258,0.0,6.0
To what extent did the music make you feel ,ASHAMED,1.0,'2',1.7853716611862183,1.7853716611862183,0.0,4.0
