Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.5372657775878906,0.5372657775878906,0.0,11.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.701873779296875,0.701873779296875,0.0,9.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.40280330181121826,0.40280330181121826,0.0,3.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.605049192905426,0.605049192905426,0.0,6.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.5354407429695129,0.5354407429695129,0.0,4.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.0705291032791138,1.0705291032791138,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.286993145942688,1.286993145942688,0.0,2.0
To what extent did the music make you feel ,EXCITED,1.0,'1',0.284162312746048,0.284162312746048,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'1',0.520515501499176,0.520515501499176,0.0,5.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',0.46975934505462646,0.46975934505462646,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'2',0.6203087568283081,0.6203087568283081,0.0,7.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.5034649968147278,0.5034649968147278,0.0,10.0

extraInfo
participant,102
session,001
date,2019_Sep_04_1015
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.036125657811176
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',1.3023897409439087,1.3023897409439087,0.0,1.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.4865799844264984,0.4865799844264984,0.0,4.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.5353009700775146,0.5353009700775146,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.49871790409088135,0.49871790409088135,0.0,5.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.6701645255088806,0.6701645255088806,0.0,10.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.6364030241966248,0.6364030241966248,0.0,11.0
To what extent did the music make you feel ,HAPPY,1.0,'1',0.6696500778198242,0.6696500778198242,0.0,8.0
To what extent did the music make you feel ,EXCITED,1.0,'1',0.5193334817886353,0.5193334817886353,0.0,9.0
To what extent did the music make you feel ,ALERT,1.0,'1',0.4673595130443573,0.4673595130443573,0.0,7.0
