Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',0.9509544968605042,0.9509544968605042,0.0,1.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.2198846340179443,1.2198846340179443,0.0,2.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.185289740562439,1.185289740562439,0.0,3.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.586800217628479,1.586800217628479,0.0,9.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.635867714881897,1.635867714881897,0.0,10.0
To what extent did the music make you feel ,GUILTY,1.0,'2',4.417764663696289,4.417764663696289,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.4521838426589966,1.4521838426589966,0.0,6.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.369316816329956,1.369316816329956,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'1',2.0363283157348633,2.0363283157348633,0.0,11.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',4.752480983734131,4.752480983734131,0.0,7.0
To what extent did the music make you feel ,TENDER,1.0,'3',2.235882043838501,2.235882043838501,0.0,5.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.3029881715774536,1.3029881715774536,0.0,4.0

extraInfo
participant,098
session,001
date,2019_Sep_03_1106
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.95606958110226
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.6524882316589355,1.6524882316589355,0.0,9.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.152055263519287,1.152055263519287,0.0,1.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.1693483591079712,1.1693483591079712,0.0,4.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.0425735712051392,1.0425735712051392,0.0,10.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',2.9659383296966553,2.9659383296966553,0.0,7.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.1526623964309692,1.1526623964309692,0.0,3.0
To what extent did the music make you feel ,HAPPY,1.0,'4',1.9359923601150513,1.9359923601150513,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'4',2.186732053756714,2.186732053756714,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'4',2.4988670349121094,2.4988670349121094,0.0,2.0
To what extent did the music make you feel ,ACTIVE,1.0,'5',2.5695879459381104,2.5695879459381104,0.0,11.0
To what extent did the music make you feel ,TENDER,1.0,'1',2.510542154312134,2.510542154312134,0.0,0.0
To what extent did the music make you feel ,SCARED,1.0,'1',2.169186592102051,2.169186592102051,0.0,6.0

extraInfo
participant,098
session,001
date,2019_Sep_03_1106
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.95606958110226
