Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',2.1035194396972656,2.1035194396972656,0.0,9.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.2201488018035889,1.2201488018035889,0.0,1.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.0206035375595093,1.0206035375595093,0.0,11.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.796019434928894,0.796019434928894,0.0,4.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.786231517791748,1.786231517791748,0.0,0.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.704008936882019,1.704008936882019,0.0,5.0
To what extent did the music make you feel ,HAPPY,1.0,'3',1.7530544996261597,1.7530544996261597,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'3',1.6536715030670166,1.6536715030670166,0.0,8.0
To what extent did the music make you feel ,ALERT,1.0,'2',2.7474923133850098,2.7474923133850098,0.0,6.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',2.1337637901306152,2.1337637901306152,0.0,2.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.4796497821807861,1.4796497821807861,0.0,7.0
To what extent did the music make you feel ,SCARED,1.0,'1',2.07021164894104,2.07021164894104,0.0,3.0

extraInfo
participant,079
session,001
date,2019_Aug_27_1320
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.024333145033154
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.8524432182312012,0.8524432182312012,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.1703084707260132,1.1703084707260132,0.0,5.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.8408055305480957,0.8408055305480957,0.0,2.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.589837908744812,0.589837908744812,0.0,7.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',1.1035144329071045,1.1035144329071045,0.0,1.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.8388369679450989,0.8388369679450989,0.0,10.0
To what extent did the music make you feel ,HAPPY,1.0,'5',1.4867867231369019,1.4867867231369019,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'2',2.1870217323303223,2.1870217323303223,0.0,3.0
To what extent did the music make you feel ,ALERT,1.0,'4',3.191368818283081,3.191368818283081,0.0,0.0
To what extent did the music make you feel ,ACTIVE,1.0,'2',1.4203437566757202,1.4203437566757202,0.0,11.0
To what extent did the music make you feel ,TENDER,1.0,'3',1.6193374395370483,1.6193374395370483,0.0,4.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.640779972076416,0.640779972076416,0.0,8.0

extraInfo
participant,079
session,001
date,2019_Aug_27_1320
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,60.024333145033154
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',2.069577693939209,2.069577693939209,0.0,0.0
