Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.0517497062683105,1.0517497062683105,0.0,11.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',1.2690318822860718,1.2690318822860718,0.0,7.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.3002662658691406,1.3002662658691406,0.0,9.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',2.3528249263763428,2.3528249263763428,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.919853925704956,0.919853925704956,0.0,6.0
To what extent did the music make you feel ,GUILTY,1.0,'1',1.0016977787017822,1.0016977787017822,0.0,4.0
To what extent did the music make you feel ,HAPPY,1.0,'1',1.8168233633041382,1.8168233633041382,0.0,1.0
To what extent did the music make you feel ,EXCITED,1.0,'1',2.166698694229126,2.166698694229126,0.0,0.0
To what extent did the music make you feel ,ALERT,1.0,'3',2.851048231124878,2.851048231124878,0.0,2.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',1.635751485824585,1.635751485824585,0.0,5.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.9683603048324585,1.9683603048324585,0.0,8.0
To what extent did the music make you feel ,SCARED,1.0,'3',2.0192360877990723,2.0192360877990723,0.0,10.0

extraInfo
participant,121
session,001
date,2019_Oct_23_1626
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,None
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.8527889847755432,0.8527889847755432,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.7190108299255371,0.7190108299255371,0.0,11.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.82814359664917,1.82814359664917,0.0,0.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.7086495161056519,0.7086495161056519,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.8362883925437927,0.8362883925437927,0.0,8.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.636261522769928,0.636261522769928,0.0,9.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.8186513185501099,1.8186513185501099,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.1353884935379028,1.1353884935379028,0.0,10.0
To what extent did the music make you feel ,ALERT,1.0,'1',0.9024534821510315,0.9024534821510315,0.0,4.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',1.2878048419952393,1.2878048419952393,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'1',2.7507224082946777,2.7507224082946777,0.0,7.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.9361411929130554,0.9361411929130554,0.0,2.0

extraInfo
participant,121
session,001
date,2019_Oct_23_1626
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,None
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',0.6692065000534058,0.6692065000534058,0.0,7.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',0.8524056673049927,0.8524056673049927,0.0,1.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.2021361589431763,1.2021361589431763,0.0,11.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.5848824977874756,1.5848824977874756,0.0,0.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.952546238899231,0.952546238899231,0.0,10.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.8189907073974609,0.8189907073974609,0.0,6.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.669152855873108,1.669152855873108,0.0,5.0
To what extent did the music make you feel ,EXCITED,1.0,'3',1.5360565185546875,1.5360565185546875,0.0,4.0
To what extent did the music make you feel ,ALERT,1.0,'3',1.1006044149398804,1.1006044149398804,0.0,3.0
To what extent did the music make you feel ,ACTIVE,1.0,'3',1.1038211584091187,1.1038211584091187,0.0,9.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.836063027381897,1.836063027381897,0.0,8.0
To what extent did the music make you feel ,SCARED,1.0,'1',0.635701596736908,0.635701596736908,0.0,2.0

extraInfo
participant,121
session,001
date,2019_Oct_23_1626
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,None
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.0530848503112793,1.0530848503112793,0.0,11.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.0695708990097046,1.0695708990097046,0.0,3.0
To what extent did the music make you feel ,ANGRY,1.0,'1',0.5686907768249512,0.5686907768249512,0.0,6.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',0.7527977228164673,0.7527977228164673,0.0,5.0
To what extent did the music make you feel ,ASHAMED,1.0,'1',0.7863168716430664,0.7863168716430664,0.0,8.0
To what extent did the music make you feel ,GUILTY,1.0,'1',0.6198156476020813,0.6198156476020813,0.0,10.0
To what extent did the music make you feel ,HAPPY,1.0,'2',1.4018141031265259,1.4018141031265259,0.0,9.0
To what extent did the music make you feel ,EXCITED,1.0,'1',1.6804900169372559,1.6804900169372559,0.0,0.0
To what extent did the music make you feel ,ALERT,1.0,'2',2.6500236988067627,2.6500236988067627,0.0,7.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',1.919402003288269,1.919402003288269,0.0,4.0
To what extent did the music make you feel ,TENDER,1.0,'2',1.1338376998901367,1.1338376998901367,0.0,2.0
