Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'2',1.0036011934280396,1.0036011934280396,0.0,6.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'3',2.653455972671509,2.653455972671509,0.0,8.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.318205714225769,1.318205714225769,0.0,9.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'4',1.7371190786361694,1.7371190786361694,0.0,3.0
To what extent did the music make you feel ,ASHAMED,1.0,'3',1.119494915008545,1.119494915008545,0.0,5.0
To what extent did the music make you feel ,GUILTY,1.0,'2',3.77020525932312,3.77020525932312,0.0,0.0
To what extent did the music make you feel ,HAPPY,1.0,'1',0.6532039642333984,0.6532039642333984,0.0,10.0
To what extent did the music make you feel ,EXCITED,1.0,'1',0.7990157604217529,0.7990157604217529,0.0,7.0
To what extent did the music make you feel ,ALERT,1.0,'1',0.9689062237739563,0.9689062237739563,0.0,4.0
To what extent did the music make you feel ,ACTIVE,1.0,'1',0.8704059720039368,0.8704059720039368,0.0,1.0
To what extent did the music make you feel ,TENDER,1.0,'3',1.420863389968872,1.420863389968872,0.0,2.0
To what extent did the music make you feel ,SCARED,1.0,'1',1.6025481224060059,1.6025481224060059,0.0,11.0

extraInfo
participant,088
session,001
date,2019_Aug_28_1625
expName,MusicAffectPsychophysiology2019
psychopyVersion,3.0.5
frameRate,59.64677348541479
﻿Instruction,Word,n,WordResponse.keys_raw,WordResponse.rt_mean,WordResponse.rt_raw,WordResponse.rt_std,order
To what extent did the music make you feel ,SAD,1.0,'1',1.219765067100525,1.219765067100525,0.0,1.0
To what extent did the music make you feel ,ANXIOUS ,1.0,'1',1.3693947792053223,1.3693947792053223,0.0,4.0
To what extent did the music make you feel ,ANGRY,1.0,'1',1.1526062488555908,1.1526062488555908,0.0,3.0
To what extent did the music make you feel ,FRUSTRATED,1.0,'1',1.017063856124878,1.017063856124878,0.0,8.0
